Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S00313,P00354,C18775,A0409,9/27/2023,10/20/2023,23,Bank Loan,Yes,Completed
S00314,P24043,C07536,A0336,7/27/2024,11/7/2024,103,NEFT,Yes,Completed
S00315,P21828,C12235,A0108,12/27/2021,9/30/2022,277,Bank Loan,Yes,Completed
S00316,P09571,C01983,A0202,9/12/2022,4/7/2023,207,Home Loan,Yes,Completed
S00317,P18606,C09149,A0124,2/22/2025,5/26/2026,458,Bank Loan,Yes,Completed
S00318,P00036,C18716,A0205,11/4/2025,6/27/2026,235,Home Loan,No,Completed
S00319,P22119,C15041,A0183,6/27/2024,5/12/2026,684,RTGS,No,Completed
S00320,P25220,C01515,A0020,7/6/2024,3/14/2026,616,NEFT,Yes,Completed
S00321,P02092,C08522,A0407,11/23/2021,3/17/2024,845,Cash,Yes,Completed
S00322,P12916,C19292,A0335,3/21/2025,6/11/2026,447,NEFT,No,Pending
S00323,P02218,C07994,A0246,9/7/2024,8/11/2025,338,Cash,No,Completed
S00324,P19630,C10286,A0252,12/15/2024,6/27/2026,559,UPI,No,Completed
S00325,P29182,C11603,A0258,1/23/2026,4/24/2026,91,Cash,Yes,Completed
S00326,P26884,C15309,A0223,10/31/2022,6/10/2023,222,Bank Loan,No,Completed
S00327,P13537,C07259,A0052,7/13/2024,11/4/2025,479,Home Loan,Yes,Completed
S00328,P03833,C05703,A0100,3/9/2022,12/21/2023,652,Home Loan,No,Completed
S00329,P29535,C11079,A0372,3/23/2026,5/25/2026,63,UPI,No,Completed
S00330,P26784,C18665,A0142,4/2/2024,10/12/2025,558,NEFT,No,Completed
S00331,P23128,C18704,A0197,8/29/2022,4/8/2026,1318,Home Loan,No,Completed
S00332,P01140,C17229,A0486,7/18/2022,5/15/2026,1397,Cash,Yes,Completed
S00333,P27382,C09781,A0470,4/18/2023,7/28/2024,467,Bank Loan,No,Completed
S00334,P02423,C00339,A0175,7/20/2023,10/24/2023,96,Home Loan,No,Pending
S00335,P28693,C11027,A0417,8/2/2022,5/29/2024,666,Home Loan,No,Completed
S00336,P00536,C09865,A0326,6/26/2022,9/17/2023,448,Home Loan,No,Completed
S00337,P21556,C06625,A0093,11/27/2021,11/24/2023,727,Cash,Yes,Completed
S00338,P01144,C18558,A0091,4/29/2024,5/14/2026,745,NEFT,Yes,Completed
S00339,P02585,C01141,A0347,3/25/2023,12/25/2023,275,RTGS,No,Pending
S00340,P04508,C03089,A0488,2/26/2024,10/3/2025,585,Home Loan,No,Completed
S00341,P01453,C07383,A0495,1/20/2022,3/8/2026,1508,Cash,Yes,Completed
S00342,P09256,C06262,A0409,2/2/2026,5/24/2026,111,UPI,No,Completed
S00343,P19779,C02568,A0061,12/4/2021,10/9/2022,309,RTGS,Yes,Completed
S00344,P16955,C10208,A0483,9/12/2025,7/14/2026,305,NEFT,Yes,Completed
S00345,P10740,C01955,A0446,8/29/2025,12/27/2025,120,RTGS,Yes,Completed
S00346,P01879,C00243,A0140,5/20/2023,12/14/2025,939,RTGS,Yes,Completed
S00347,P11386,C11890,A0059,5/10/2026,6/6/2026,27,Bank Loan,No,Completed
S00348,P06172,C15585,A0343,3/11/2022,4/25/2022,45,UPI,Yes,Completed
S00349,P03928,C19965,A0037,3/22/2025,8/6/2025,137,Home Loan,No,Pending
S00350,P24928,C10890,A0450,4/7/2024,9/13/2025,524,Cash,No,Completed
S00351,P07456,C13268,A0311,3/8/2025,12/5/2025,272,Bank Loan,No,Completed
S00352,P24590,C12409,A0334,3/31/2023,12/8/2023,252,Home Loan,Yes,Completed
S00353,P10834,C01051,A0498,6/25/2023,5/10/2025,685,NEFT,Yes,Completed
S00354,P12574,C11436,A0093,5/30/2022,1/18/2026,1329,Home Loan,Yes,Completed
S00355,P17137,C04505,A0105,3/10/2024,3/12/2026,732,Bank Loan,Yes,Completed
S00356,P11374,C05657,A0116,6/27/2025,10/8/2025,103,UPI,Yes,Completed
S00357,P26657,C10055,A0227,4/15/2025,2/5/2026,296,Bank Loan,No,Completed
S00358,P17489,C07985,A0082,12/15/2022,1/22/2024,403,Bank Loan,No,Completed
S00359,P27092,C15327,A0329,5/21/2023,1/9/2026,964,UPI,Yes,Completed
S00360,P21861,C01643,A0067,5/30/2025,8/29/2025,91,UPI,No,Completed
S00361,P04641,C07041,A0180,1/6/2025,7/15/2025,190,Cash,No,Completed
S00362,P02597,C13036,A0284,9/6/2024,8/3/2025,331,NEFT,Yes,Completed
S00363,P03480,C17827,A0018,2/17/2024,11/23/2024,280,Cash,Yes,Completed
S00364,P26799,C13547,A0146,10/31/2025,3/30/2026,150,Cash,No,Cancelled
S00365,P06273,C02296,A0129,2/15/2023,7/16/2023,151,UPI,Yes,Completed
S00366,P19198,C03943,A0209,12/13/2022,6/1/2024,536,Cash,No,Cancelled
S00367,P23721,C17536,A0049,8/27/2022,2/20/2023,177,UPI,No,Completed
S00368,P01132,C15099,A0162,8/27/2025,12/2/2025,97,Cash,Yes,Completed
S00369,P04377,C16054,A0177,5/25/2025,4/16/2026,326,RTGS,No,Completed
S00370,P05635,C00591,A0262,2/2/2023,3/30/2024,422,Home Loan,Yes,Completed
S00371,P09342,C08232,A0148,6/18/2024,6/19/2026,731,NEFT,Yes,Completed
S00372,P15978,C15159,A0044,1/6/2022,7/6/2025,1277,Home Loan,No,Completed
S00373,P17306,C18202,A0206,2/5/2026,2/22/2026,17,Cash,No,Completed
S00374,P04100,C07082,A0286,4/11/2026,7/7/2026,87,RTGS,No,Completed
S00375,P06120,C00015,A0235,6/22/2024,4/10/2025,292,RTGS,No,Completed
S00376,P15961,C08742,A0088,1/12/2025,1/14/2026,367,RTGS,Yes,Completed
S00377,P16971,C11395,A0101,10/29/2021,7/28/2022,272,Home Loan,No,Completed
S00378,P06388,C16031,A0279,1/21/2024,4/4/2025,439,Bank Loan,Yes,Completed
S00379,P08449,C12571,A0091,7/3/2023,9/5/2024,430,NEFT,No,Cancelled
S00380,P09949,C12523,A0339,2/23/2025,5/19/2025,85,Cash,No,Completed
S00381,P05574,C00102,A0096,4/10/2024,10/22/2024,195,Home Loan,Yes,Completed
S00382,P03774,C14851,A0482,9/27/2025,6/1/2026,247,UPI,No,Completed
S00383,P03594,C00728,A0167,10/12/2021,9/18/2022,341,Home Loan,No,Completed
S00384,P15347,C01085,A0464,2/15/2026,6/9/2026,114,RTGS,No,Completed
S00385,P11252,C10305,A0048,11/23/2023,4/10/2026,869,Bank Loan,No,Completed
S00386,P03548,C10196,A0246,5/24/2025,7/5/2025,42,UPI,Yes,Completed
S00387,P02933,C14398,A0131,4/2/2022,8/16/2025,1232,UPI,No,Completed
S00388,P28274,C00007,A0315,1/11/2025,4/4/2026,448,Cash,No,Cancelled
S00389,P12101,C09069,A0315,11/7/2021,12/12/2023,765,UPI,No,Completed
S00390,P03875,C04611,A0332,11/15/2025,5/21/2026,187,Home Loan,Yes,Completed
S00391,P21359,C14240,A0169,1/6/2025,10/6/2025,273,Home Loan,Yes,Pending
S00392,P18364,C13948,A0037,4/21/2024,1/27/2025,281,NEFT,Yes,Completed
S00393,P26284,C05888,A0030,4/30/2024,7/27/2024,88,Home Loan,Yes,Completed
S00394,P09861,C15141,A0081,11/4/2024,12/6/2025,397,Bank Loan,No,Completed
S00395,P09616,C12148,A0054,4/6/2024,6/28/2026,813,RTGS,No,Completed
S00396,P18502,C01592,A0101,1/1/2023,5/3/2026,1218,Home Loan,Yes,Completed
S00397,P29631,C05285,A0133,10/4/2023,6/9/2025,614,Cash,No,Pending
S00398,P09333,C05432,A0422,8/15/2021,8/31/2021,16,Home Loan,Yes,Completed
S00399,P22425,C05297,A0127,4/26/2023,4/22/2025,727,Home Loan,No,Completed
S00400,P19814,C08261,A0002,6/25/2022,2/28/2026,1344,UPI,No,Completed
S00401,P21696,C14251,A0053,4/1/2025,5/15/2025,44,RTGS,Yes,Completed
S00402,P24030,C10578,A0491,3/2/2022,1/24/2024,693,Bank Loan,No,Pending
S00403,P17508,C04185,A0355,4/19/2024,1/29/2026,650,Home Loan,Yes,Completed
S00404,P24712,C18210,A0271,3/17/2023,3/19/2026,1098,Home Loan,No,Completed
S00405,P00858,C13887,A0324,7/4/2023,2/27/2026,969,UPI,Yes,Completed
S00406,P10078,C14907,A0008,6/20/2022,1/29/2026,1319,UPI,Yes,Completed
S00407,P25775,C08163,A0349,9/13/2022,5/29/2026,1354,Home Loan,Yes,Completed
S00408,P01801,C18493,A0008,12/8/2024,10/10/2025,306,UPI,Yes,Completed
S00409,P19623,C05917,A0179,10/11/2021,10/17/2021,6,Bank Loan,No,Pending
S00410,P24924,C10583,A0357,1/24/2025,4/21/2026,452,Home Loan,No,Completed
S00411,P19625,C11472,A0420,10/19/2021,9/7/2022,323,Cash,Yes,Completed
S00412,P11166,C17916,A0343,4/4/2023,2/10/2025,678,NEFT,No,Completed
S00413,P23870,C00148,A0379,3/18/2024,5/6/2025,414,Home Loan,Yes,Completed
S00414,P23450,C15514,A0181,11/30/2023,11/7/2025,708,NEFT,No,Completed
S00415,P02985,C12890,A0143,9/17/2021,5/27/2024,983,Home Loan,No,Pending
S00416,P28277,C16399,A0095,3/3/2025,4/21/2026,414,Home Loan,No,Completed
S00417,P02385,C11767,A0311,6/21/2025,3/6/2026,258,Home Loan,No,Completed
S00418,P21728,C09841,A0331,4/6/2024,2/11/2026,676,NEFT,Yes,Pending
S00419,P16284,C18929,A0165,11/3/2025,1/27/2026,85,UPI,No,Completed
S00420,P15383,C06630,A0489,12/29/2021,3/23/2025,1180,Cash,Yes,Completed
S00421,P09537,C00776,A0090,11/5/2021,1/12/2025,1164,Cash,No,Completed
S00422,P23479,C02861,A0404,10/26/2022,3/5/2026,1226,UPI,Yes,Completed
S00423,P08851,C14707,A0309,3/11/2022,6/17/2025,1194,RTGS,No,Completed
S00424,P06488,C02086,A0163,11/16/2024,11/22/2024,6,Cash,No,Cancelled
S00425,P03851,C01314,A0409,7/20/2025,12/4/2025,137,NEFT,No,Completed
S00426,P14016,C10315,A0322,9/18/2025,6/12/2026,267,Bank Loan,No,Completed
S00427,P28581,C01631,A0272,3/28/2025,4/19/2026,387,Home Loan,Yes,Completed
S00428,P17280,C08903,A0398,2/25/2026,7/10/2026,135,NEFT,Yes,Completed
S00429,P08481,C13053,A0334,8/12/2022,2/18/2026,1286,Cash,No,Completed
S00430,P27249,C05036,A0191,3/24/2026,5/2/2026,39,RTGS,Yes,Completed
S00431,P23679,C19283,A0175,2/23/2025,4/18/2026,419,NEFT,No,Cancelled
S00432,P03648,C03070,A0170,12/23/2025,5/11/2026,139,RTGS,No,Completed
S00433,P17229,C16873,A0351,11/28/2024,4/17/2026,505,UPI,No,Pending
S00434,P15442,C06174,A0129,2/25/2026,6/25/2026,120,RTGS,No,Completed
S00435,P23918,C14998,A0063,9/18/2024,1/2/2025,106,Bank Loan,No,Completed
S00436,P00867,C11121,A0016,4/8/2026,6/16/2026,69,Cash,No,Completed
S00437,P03267,C07418,A0492,5/30/2024,4/12/2026,682,NEFT,No,Completed
S00438,P28620,C10572,A0050,12/21/2024,10/5/2025,288,Bank Loan,Yes,Completed
S00439,P29823,C11585,A0445,10/1/2024,6/3/2025,245,Bank Loan,No,Completed
S00440,P24477,C04427,A0241,5/27/2024,8/23/2024,88,Bank Loan,Yes,Pending
S00441,P10604,C00902,A0062,3/8/2022,9/3/2024,910,Cash,Yes,Completed
S00442,P05688,C10141,A0447,1/12/2022,6/20/2024,890,Bank Loan,Yes,Completed
S00443,P07633,C13175,A0128,5/10/2023,2/17/2025,649,RTGS,No,Pending
S00444,P28931,C06647,A0354,7/8/2024,2/12/2026,584,Cash,No,Completed
S00445,P17200,C14014,A0321,10/23/2023,3/10/2026,869,NEFT,No,Cancelled
S00446,P23110,C01914,A0418,6/11/2023,4/7/2026,1031,Bank Loan,Yes,Completed
S00447,P09911,C12284,A0185,4/22/2023,9/1/2025,863,NEFT,Yes,Completed
S00448,P11480,C18485,A0100,2/24/2025,1/15/2026,325,RTGS,Yes,Pending
S00449,P13365,C18096,A0328,4/12/2025,6/16/2026,430,Home Loan,Yes,Completed
S00450,P08298,C03983,A0072,3/11/2024,9/13/2025,551,UPI,Yes,Pending
S00451,P03133,C02260,A0079,5/20/2024,7/14/2026,785,Cash,Yes,Pending
S00452,P25052,C19409,A0264,1/13/2022,6/16/2023,519,Cash,Yes,Completed
S00453,P05984,C10510,A0142,12/14/2022,4/20/2025,858,Home Loan,No,Completed
S00454,P10309,C05001,A0448,5/9/2025,7/24/2025,76,Home Loan,No,Completed
S00455,P12397,C10769,A0296,10/27/2024,6/20/2025,236,RTGS,Yes,Completed
S00456,P12968,C13121,A0146,9/11/2024,2/3/2026,510,UPI,Yes,Completed
S00457,P28287,C18368,A0324,11/15/2023,5/2/2024,169,UPI,No,Completed
S00458,P05364,C02519,A0189,2/12/2023,4/25/2023,72,Home Loan,No,Completed
S00459,P17659,C07161,A0362,9/11/2025,11/23/2025,73,UPI,No,Completed
S00460,P09483,C06983,A0204,4/20/2022,12/26/2025,1346,Bank Loan,Yes,Cancelled
S00461,P11051,C14226,A0321,1/8/2024,2/16/2026,770,Cash,Yes,Completed
S00462,P25758,C12141,A0052,11/19/2023,1/14/2025,422,UPI,Yes,Completed
S00463,P18877,C02143,A0263,3/23/2023,8/5/2023,135,Cash,Yes,Completed
S00464,P10583,C04866,A0071,12/26/2023,5/13/2024,139,Bank Loan,No,Completed
S00465,P28869,C00858,A0106,8/11/2023,12/18/2024,495,Cash,Yes,Pending
S00466,P14329,C00996,A0104,4/8/2025,4/18/2025,10,Bank Loan,Yes,Completed
S00467,P13003,C04025,A0271,5/20/2024,5/29/2025,374,Bank Loan,No,Completed
S00468,P22283,C15765,A0224,3/2/2024,2/10/2026,710,RTGS,Yes,Completed
S00469,P01683,C18211,A0495,3/10/2025,6/12/2026,459,Bank Loan,No,Completed
S00470,P10456,C17491,A0456,6/26/2022,5/9/2026,1413,Bank Loan,Yes,Completed
S00471,P27200,C09990,A0111,5/5/2024,3/17/2025,316,Cash,No,Completed
S00472,P23633,C06431,A0112,1/27/2024,5/13/2026,837,RTGS,Yes,Completed
S00473,P16863,C17973,A0114,7/4/2022,8/10/2024,768,Bank Loan,Yes,Completed
S00474,P05955,C15229,A0377,7/13/2023,4/16/2025,643,NEFT,No,Completed
S00475,P04887,C06862,A0232,3/4/2025,9/18/2025,198,Home Loan,No,Completed
S00476,P01830,C17143,A0303,1/19/2022,12/12/2024,1058,NEFT,No,Completed
S00477,P13179,C03411,A0261,8/6/2023,7/5/2025,699,Cash,Yes,Completed
S00478,P00674,C19119,A0157,3/28/2023,12/10/2023,257,UPI,No,Completed
S00479,P24922,C08550,A0065,5/20/2022,8/10/2025,1178,Bank Loan,No,Completed
S00480,P01538,C07622,A0307,3/31/2023,1/6/2024,281,Bank Loan,No,Pending
S00481,P07697,C00293,A0122,9/16/2023,2/19/2026,887,Bank Loan,No,Completed
S00482,P18789,C19615,A0331,11/8/2024,5/16/2025,189,Bank Loan,No,Completed
S00483,P22195,C19773,A0275,3/10/2025,12/22/2025,287,NEFT,Yes,Completed
S00484,P28748,C11742,A0182,8/10/2022,4/28/2025,992,UPI,No,Completed
S00485,P20611,C13903,A0487,11/21/2021,12/28/2023,767,Cash,No,Cancelled
S00486,P17875,C16698,A0048,6/25/2022,4/18/2024,663,Home Loan,No,Completed
S00487,P23549,C06888,A0241,10/12/2022,7/2/2024,629,Home Loan,No,Completed
S00488,P20565,C05928,A0350,10/21/2022,1/17/2026,1184,Home Loan,No,Completed
S00489,P12604,C03374,A0105,11/16/2023,10/5/2025,689,NEFT,Yes,Pending
S00490,P17276,C12442,A0355,11/23/2023,1/26/2024,64,Bank Loan,No,Completed
S00491,P25427,C11657,A0460,3/2/2022,5/18/2023,442,Cash,Yes,Completed
S00492,P13368,C09678,A0310,1/20/2026,4/1/2026,71,RTGS,No,Completed
S00493,P09840,C16813,A0333,12/30/2021,8/2/2024,946,Cash,Yes,Completed
S00494,P06759,C02157,A0390,5/15/2025,6/1/2025,17,Cash,No,Completed
S00495,P02918,C03013,A0053,9/8/2024,10/30/2024,52,NEFT,Yes,Completed
S00496,P04637,C07821,A0068,5/9/2026,5/24/2026,15,Home Loan,No,Completed
S00497,P18342,C09718,A0040,11/11/2023,7/10/2025,607,Cash,No,Pending
S00498,P16694,C01228,A0089,6/4/2022,11/21/2025,1266,RTGS,No,Completed
S00499,P14162,C11669,A0398,4/2/2024,5/24/2024,52,NEFT,No,Completed
S00500,P00822,C02803,A0417,11/14/2025,2/18/2026,96,Home Loan,No,Completed
S00501,P23525,C04315,A0261,8/7/2021,3/12/2023,582,RTGS,No,Completed
S00502,P16160,C16490,A0167,1/21/2025,9/12/2025,234,UPI,No,Completed
S00503,P27939,C03239,A0484,5/10/2025,6/7/2026,393,Bank Loan,Yes,Pending
S00504,P18214,C11569,A0359,2/10/2025,6/11/2025,121,Bank Loan,Yes,Completed
S00505,P13189,C01880,A0369,3/10/2026,4/4/2026,25,NEFT,Yes,Completed
S00506,P28939,C03601,A0414,10/5/2024,8/15/2025,314,Home Loan,Yes,Completed
S00507,P10529,C13122,A0328,5/29/2022,5/31/2022,2,Cash,No,Completed
S00508,P25039,C07772,A0481,4/21/2025,8/31/2025,132,NEFT,No,Completed
S00509,P14784,C18673,A0089,1/26/2022,11/3/2025,1377,UPI,Yes,Completed
S00510,P12961,C17109,A0377,1/17/2023,5/9/2025,843,Cash,No,Completed
S00511,P00760,C07536,A0216,12/20/2021,2/14/2023,421,Home Loan,Yes,Completed
S00512,P03957,C11738,A0085,4/28/2026,6/17/2026,50,Cash,Yes,Cancelled
S00513,P18859,C09646,A0063,1/21/2024,10/4/2024,257,UPI,Yes,Pending
S00514,P17688,C18494,A0174,11/1/2022,4/9/2025,890,Bank Loan,No,Completed
S00515,P11399,C10396,A0385,11/5/2021,11/22/2025,1478,RTGS,Yes,Completed
S00516,P28341,C00123,A0420,12/12/2022,4/22/2023,131,NEFT,No,Completed
S00517,P25870,C01099,A0195,5/24/2024,11/21/2024,181,UPI,No,Completed
S00518,P24054,C11997,A0276,8/18/2023,1/27/2026,893,NEFT,No,Completed
S00519,P13553,C12935,A0209,2/3/2025,2/3/2025,0,Cash,Yes,Completed
S00520,P18515,C17089,A0007,10/23/2024,3/7/2026,500,Cash,Yes,Completed
S00521,P09366,C08678,A0493,1/20/2026,1/23/2026,3,Cash,Yes,Completed
S00522,P00694,C19782,A0431,3/27/2023,2/20/2026,1061,Cash,No,Completed
S00523,P22247,C09742,A0303,8/6/2023,6/18/2024,317,Home Loan,No,Pending
S00524,P14885,C12572,A0420,3/5/2022,7/6/2026,1584,UPI,No,Cancelled
S00525,P23779,C07735,A0113,6/27/2025,3/13/2026,259,UPI,Yes,Completed
S00526,P21204,C01128,A0097,5/26/2022,5/9/2023,348,RTGS,Yes,Pending
S00527,P16635,C15322,A0041,1/5/2024,1/28/2026,754,NEFT,No,Completed
S00528,P21530,C01061,A0212,5/23/2022,12/13/2024,935,UPI,Yes,Completed
S00529,P06794,C11660,A0496,11/5/2023,7/5/2024,243,Home Loan,Yes,Completed
S00530,P27983,C10153,A0041,7/18/2023,12/23/2025,889,NEFT,Yes,Pending
S00531,P03802,C07474,A0335,11/6/2021,2/8/2026,1555,NEFT,Yes,Completed
S00532,P05724,C07393,A0026,2/5/2022,9/14/2024,952,Bank Loan,No,Completed
S00533,P01518,C01598,A0386,11/19/2023,4/27/2025,525,Bank Loan,Yes,Completed
S00534,P01945,C16646,A0184,5/1/2025,7/28/2025,88,Cash,No,Completed
S00535,P06512,C00386,A0300,11/30/2021,12/2/2024,1098,Bank Loan,No,Completed
S00536,P00089,C03849,A0131,7/14/2024,4/10/2026,635,Bank Loan,No,Completed
S00537,P03719,C12432,A0447,3/4/2023,11/1/2023,242,UPI,No,Completed
S00538,P05812,C17076,A0300,2/14/2022,6/15/2026,1582,RTGS,Yes,Completed
S00539,P03677,C03257,A0409,9/9/2025,1/21/2026,134,Home Loan,No,Completed
S00540,P12016,C12718,A0239,5/22/2025,6/13/2025,22,UPI,Yes,Pending
S00541,P18750,C09737,A0308,10/19/2021,6/4/2025,1324,Cash,Yes,Completed
S00542,P02300,C05534,A0003,11/12/2023,7/6/2025,602,Home Loan,Yes,Completed
S00543,P20286,C10842,A0465,10/14/2022,4/1/2024,535,RTGS,No,Pending
S00544,P05265,C02188,A0171,12/16/2021,7/27/2024,954,Bank Loan,Yes,Completed
S00545,P25658,C04202,A0500,11/30/2021,11/25/2022,360,UPI,No,Completed
S00546,P20308,C10787,A0364,7/9/2024,9/29/2025,447,Bank Loan,No,Completed
S00547,P02198,C02909,A0289,4/2/2026,6/1/2026,60,Home Loan,No,Completed
S00548,P10401,C19421,A0080,8/25/2021,10/16/2025,1513,RTGS,Yes,Completed
S00549,P13784,C08677,A0070,2/28/2023,10/23/2025,968,Cash,Yes,Completed
S00550,P06279,C01279,A0482,1/7/2025,5/4/2025,117,Bank Loan,Yes,Completed
S00551,P28030,C02450,A0399,5/16/2025,11/6/2025,174,NEFT,No,Completed
S00552,P26677,C17480,A0471,1/15/2024,1/21/2025,372,RTGS,No,Completed
S00553,P27768,C09991,A0319,4/15/2025,6/22/2026,433,RTGS,Yes,Completed
S00554,P01645,C00604,A0190,7/25/2025,2/2/2026,192,UPI,Yes,Completed
S00555,P29143,C00363,A0494,6/14/2022,5/18/2024,704,Home Loan,No,Completed
S00556,P11430,C02495,A0324,12/16/2024,3/1/2025,75,UPI,Yes,Completed
S00557,P01269,C04785,A0203,8/19/2025,1/8/2026,142,UPI,Yes,Completed
S00558,P05371,C14896,A0330,11/6/2022,6/21/2023,227,UPI,Yes,Completed
S00559,P13171,C05689,A0110,9/26/2024,11/23/2025,423,Bank Loan,No,Completed
S00560,P10180,C06717,A0023,11/14/2024,8/31/2025,290,Bank Loan,Yes,Completed
S00561,P29074,C14426,A0123,7/9/2022,11/14/2022,128,RTGS,No,Completed
S00562,P00294,C03241,A0051,11/16/2024,3/1/2026,470,Home Loan,Yes,Cancelled
S00563,P16187,C13026,A0350,4/6/2026,5/26/2026,50,Home Loan,Yes,Completed
S00564,P17737,C02645,A0065,12/14/2022,1/23/2025,771,UPI,No,Completed
S00565,P23594,C04020,A0354,9/1/2023,5/7/2026,979,Home Loan,Yes,Completed
S00566,P08512,C10560,A0310,9/22/2025,6/7/2026,258,NEFT,No,Cancelled
S00567,P08392,C02937,A0009,4/10/2023,12/2/2025,967,RTGS,No,Completed
S00568,P11522,C15619,A0142,10/25/2021,4/9/2022,166,Home Loan,Yes,Completed
S00569,P16973,C09002,A0427,1/15/2024,11/27/2024,317,UPI,No,Cancelled
S00570,P05453,C06268,A0356,8/6/2023,5/3/2026,1001,NEFT,Yes,Completed
S00571,P00807,C06556,A0284,6/29/2025,3/17/2026,261,RTGS,No,Completed
S00572,P29350,C11730,A0112,7/14/2023,6/3/2025,690,RTGS,No,Completed
S00573,P21318,C01971,A0171,7/3/2022,3/8/2024,614,Cash,Yes,Completed
S00574,P14549,C12029,A0286,3/22/2024,9/26/2025,553,NEFT,No,Pending
S00575,P25890,C02622,A0258,5/4/2025,6/21/2025,48,Cash,Yes,Completed
S00576,P25373,C03519,A0031,1/20/2024,8/27/2024,220,Cash,Yes,Completed
S00577,P19117,C12284,A0320,8/3/2022,4/6/2024,612,Bank Loan,Yes,Cancelled
S00578,P24333,C18262,A0256,7/12/2023,11/14/2024,491,Bank Loan,Yes,Completed
S00579,P00207,C10903,A0371,11/19/2022,6/4/2023,197,Cash,Yes,Completed
S00580,P05748,C06952,A0459,10/15/2023,9/20/2025,706,UPI,No,Completed
S00581,P00787,C14656,A0493,4/4/2024,4/30/2024,26,Home Loan,No,Completed
S00582,P04537,C09299,A0056,9/20/2024,12/27/2025,463,Cash,No,Completed
S00583,P07778,C00499,A0266,12/17/2023,10/13/2024,301,RTGS,Yes,Completed
S00584,P09931,C17558,A0237,12/29/2025,6/25/2026,178,Bank Loan,No,Completed
S00585,P20875,C14782,A0128,2/10/2022,5/24/2025,1199,Cash,No,Completed
S00586,P18425,C15301,A0085,8/19/2025,9/11/2025,23,UPI,Yes,Completed
S00587,P26745,C14806,A0177,6/29/2022,11/30/2023,519,Cash,Yes,Completed
S00588,P29196,C08510,A0221,3/23/2026,4/5/2026,13,RTGS,Yes,Completed
S00589,P05924,C17708,A0342,4/6/2023,7/3/2025,819,NEFT,Yes,Completed
S00590,P10670,C07278,A0318,1/15/2024,2/29/2024,45,Bank Loan,Yes,Completed
S00591,P10453,C16412,A0467,8/26/2022,6/27/2024,671,Bank Loan,No,Completed
S00592,P10973,C11807,A0466,9/23/2024,6/11/2025,261,RTGS,Yes,Completed
S00593,P14093,C09031,A0472,5/7/2022,9/21/2022,137,Cash,Yes,Completed
S00594,P23777,C03794,A0427,1/30/2026,4/24/2026,84,Home Loan,Yes,Completed
S00595,P23071,C17070,A0449,10/12/2025,11/15/2025,34,RTGS,Yes,Completed
S00596,P02232,C17219,A0192,12/13/2024,2/27/2025,76,UPI,No,Completed
S00597,P06862,C18271,A0044,8/13/2023,2/2/2025,539,Cash,Yes,Completed
S00598,P28466,C01208,A0403,4/2/2025,9/17/2025,168,RTGS,No,Completed
S00599,P04385,C19467,A0443,2/5/2025,10/25/2025,262,Bank Loan,Yes,Completed
S00600,P22705,C06690,A0424,12/17/2024,10/12/2025,299,UPI,No,Completed
S00601,P18872,C13102,A0421,4/26/2025,11/24/2025,212,Bank Loan,Yes,Completed
S00602,P05094,C07155,A0346,8/7/2023,3/11/2024,217,Cash,Yes,Completed
S00603,P26501,C01437,A0153,9/1/2024,3/10/2025,190,UPI,Yes,Completed
S00604,P03370,C07258,A0456,10/4/2025,3/12/2026,159,NEFT,Yes,Completed
S00605,P13452,C14014,A0153,8/9/2024,11/29/2025,477,Home Loan,No,Completed
S00606,P06900,C06336,A0296,4/12/2024,6/28/2024,77,Home Loan,Yes,Cancelled
S00607,P26063,C04731,A0161,12/15/2024,7/10/2025,207,NEFT,Yes,Completed
S00608,P19352,C02030,A0393,4/8/2024,4/26/2024,18,Home Loan,No,Completed
S00609,P12339,C06656,A0056,3/1/2025,7/3/2026,489,NEFT,Yes,Completed
S00610,P24852,C04350,A0243,5/26/2023,2/17/2025,633,RTGS,Yes,Completed
S00611,P02498,C04339,A0199,8/24/2023,2/20/2026,911,Cash,No,Completed
S00612,P17818,C15771,A0130,3/13/2024,8/22/2025,527,Bank Loan,No,Pending
S00613,P07061,C16290,A0255,4/10/2025,10/2/2025,175,Cash,Yes,Completed
S00614,P04345,C10075,A0248,12/5/2023,3/17/2024,103,Bank Loan,Yes,Completed
S00615,P15016,C08211,A0496,7/18/2021,5/15/2022,301,Bank Loan,Yes,Completed
S00616,P15414,C08398,A0064,9/29/2023,10/5/2023,6,Cash,Yes,Completed
S00617,P10075,C06182,A0062,12/15/2021,6/1/2023,533,UPI,Yes,Completed
S00618,P03881,C03396,A0175,3/31/2022,6/15/2023,441,NEFT,No,Completed
S00619,P29201,C15762,A0255,11/21/2021,4/18/2023,513,NEFT,Yes,Completed
S00620,P16770,C00454,A0336,10/25/2021,4/4/2025,1257,RTGS,No,Pending
S00621,P22049,C07979,A0289,9/8/2025,10/21/2025,43,Cash,No,Completed
S00622,P05763,C19863,A0395,3/20/2026,7/8/2026,110,UPI,No,Completed
S00623,P05375,C15436,A0429,5/29/2024,9/11/2024,105,Bank Loan,No,Completed
S00624,P11164,C11677,A0044,8/3/2025,5/5/2026,275,NEFT,No,Completed
S00625,P11376,C19736,A0285,4/14/2024,9/16/2024,155,Bank Loan,Yes,Completed
