Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S00313,P00354,C18775,A0409,2023-09-27,2023-10-20,23,Bank Loan,Yes,Completed
S00314,P24043,C07536,A0336,2024-07-27,2024-11-07,103,NEFT,Yes,Completed
S00315,P21828,C12235,A0108,2021-12-27,2022-09-30,277,Bank Loan,Yes,Completed
S00316,P09571,C01983,A0202,2022-09-12,2023-04-07,207,Home Loan,Yes,Completed
S00317,P18606,C09149,A0124,2025-02-22,2026-05-26,458,Bank Loan,Yes,Completed
S00318,P00036,C18716,A0205,2025-11-04,2026-06-27,235,Home Loan,No,Completed
S00319,P22119,C15041,A0183,2024-06-27,2026-05-12,684,RTGS,No,Completed
S00320,P25220,C01515,A0020,2024-07-06,2026-03-14,616,NEFT,Yes,Completed
S00321,P02092,C08522,A0407,2021-11-23,2024-03-17,845,Cash,Yes,Completed
S00322,P12916,C19292,A0335,2025-03-21,2026-06-11,447,NEFT,No,Pending
S00323,P02218,C07994,A0246,2024-09-07,2025-08-11,338,Cash,No,Completed
S00324,P19630,C10286,A0252,2024-12-15,2026-06-27,559,UPI,No,Completed
S00325,P29182,C11603,A0258,2026-01-23,2026-04-24,91,Cash,Yes,Completed
S00326,P26884,C15309,A0223,2022-10-31,2023-06-10,222,Bank Loan,No,Completed
S00327,P13537,C07259,A0052,2024-07-13,2025-11-04,479,Home Loan,Yes,Completed
S00328,P03833,C05703,A0100,2022-03-09,2023-12-21,652,Home Loan,No,Completed
S00329,P29535,C11079,A0372,2026-03-23,2026-05-25,63,UPI,No,Completed
S00330,P26784,C18665,A0142,2024-04-02,2025-10-12,558,NEFT,No,Completed
S00331,P23128,C18704,A0197,2022-08-29,2026-04-08,1318,Home Loan,No,Completed
S00332,P01140,C17229,A0486,2022-07-18,2026-05-15,1397,Cash,Yes,Completed
S00333,P27382,C09781,A0470,2023-04-18,2024-07-28,467,Bank Loan,No,Completed
S00334,P02423,C00339,A0175,2023-07-20,2023-10-24,96,Home Loan,No,Pending
S00335,P28693,C11027,A0417,2022-08-02,2024-05-29,666,Home Loan,No,Completed
S00336,P00536,C09865,A0326,2022-06-26,2023-09-17,448,Home Loan,No,Completed
S00337,P21556,C06625,A0093,2021-11-27,2023-11-24,727,Cash,Yes,Completed
S00338,P01144,C18558,A0091,2024-04-29,2026-05-14,745,NEFT,Yes,Completed
S00339,P02585,C01141,A0347,2023-03-25,2023-12-25,275,RTGS,No,Pending
S00340,P04508,C03089,A0488,2024-02-26,2025-10-03,585,Home Loan,No,Completed
S00341,P01453,C07383,A0495,2022-01-20,2026-03-08,1508,Cash,Yes,Completed
S00342,P09256,C06262,A0409,2026-02-02,2026-05-24,111,UPI,No,Completed
S00343,P19779,C02568,A0061,2021-12-04,2022-10-09,309,RTGS,Yes,Completed
S00344,P16955,C10208,A0483,2025-09-12,2026-07-14,305,NEFT,Yes,Completed
S00345,P10740,C01955,A0446,2025-08-29,2025-12-27,120,RTGS,Yes,Completed
S00346,P01879,C00243,A0140,2023-05-20,2025-12-14,939,RTGS,Yes,Completed
S00347,P11386,C11890,A0059,2026-05-10,2026-06-06,27,Bank Loan,No,Completed
S00348,P06172,C15585,A0343,2022-03-11,2022-04-25,45,UPI,Yes,Completed
S00349,P03928,C19965,A0037,2025-03-22,2025-08-06,137,Home Loan,No,Pending
S00350,P24928,C10890,A0450,2024-04-07,2025-09-13,524,Cash,No,Completed
S00351,P07456,C13268,A0311,2025-03-08,2025-12-05,272,Bank Loan,No,Completed
S00352,P24590,C12409,A0334,2023-03-31,2023-12-08,252,Home Loan,Yes,Completed
S00353,P10834,C01051,A0498,2023-06-25,2025-05-10,685,NEFT,Yes,Completed
S00354,P12574,C11436,A0093,2022-05-30,2026-01-18,1329,Home Loan,Yes,Completed
S00355,P17137,C04505,A0105,2024-03-10,2026-03-12,732,Bank Loan,Yes,Completed
S00356,P11374,C05657,A0116,2025-06-27,2025-10-08,103,UPI,Yes,Completed
S00357,P26657,C10055,A0227,2025-04-15,2026-02-05,296,Bank Loan,No,Completed
S00358,P17489,C07985,A0082,2022-12-15,2024-01-22,403,Bank Loan,No,Completed
S00359,P27092,C15327,A0329,2023-05-21,2026-01-09,964,UPI,Yes,Completed
S00360,P21861,C01643,A0067,2025-05-30,2025-08-29,91,UPI,No,Completed
S00361,P04641,C07041,A0180,2025-01-06,2025-07-15,190,Cash,No,Completed
S00362,P02597,C13036,A0284,2024-09-06,2025-08-03,331,NEFT,Yes,Completed
S00363,P03480,C17827,A0018,2024-02-17,2024-11-23,280,Cash,Yes,Completed
S00364,P26799,C13547,A0146,2025-10-31,2026-03-30,150,Cash,No,Cancelled
S00365,P06273,C02296,A0129,2023-02-15,2023-07-16,151,UPI,Yes,Completed
S00366,P19198,C03943,A0209,2022-12-13,2024-06-01,536,Cash,No,Cancelled
S00367,P23721,C17536,A0049,2022-08-27,2023-02-20,177,UPI,No,Completed
S00368,P01132,C15099,A0162,2025-08-27,2025-12-02,97,Cash,Yes,Completed
S00369,P04377,C16054,A0177,2025-05-25,2026-04-16,326,RTGS,No,Completed
S00370,P05635,C00591,A0262,2023-02-02,2024-03-30,422,Home Loan,Yes,Completed
S00371,P09342,C08232,A0148,2024-06-18,2026-06-19,731,NEFT,Yes,Completed
S00372,P15978,C15159,A0044,2022-01-06,2025-07-06,1277,Home Loan,No,Completed
S00373,P17306,C18202,A0206,2026-02-05,2026-02-22,17,Cash,No,Completed
S00374,P04100,C07082,A0286,2026-04-11,2026-07-07,87,RTGS,No,Completed
S00375,P06120,C00015,A0235,2024-06-22,2025-04-10,292,RTGS,No,Completed
S00376,P15961,C08742,A0088,2025-01-12,2026-01-14,367,RTGS,Yes,Completed
S00377,P16971,C11395,A0101,2021-10-29,2022-07-28,272,Home Loan,No,Completed
S00378,P06388,C16031,A0279,2024-01-21,2025-04-04,439,Bank Loan,Yes,Completed
S00379,P08449,C12571,A0091,2023-07-03,2024-09-05,430,NEFT,No,Cancelled
S00380,P09949,C12523,A0339,2025-02-23,2025-05-19,85,Cash,No,Completed
S00381,P05574,C00102,A0096,2024-04-10,2024-10-22,195,Home Loan,Yes,Completed
S00382,P03774,C14851,A0482,2025-09-27,2026-06-01,247,UPI,No,Completed
S00383,P03594,C00728,A0167,2021-10-12,2022-09-18,341,Home Loan,No,Completed
S00384,P15347,C01085,A0464,2026-02-15,2026-06-09,114,RTGS,No,Completed
S00385,P11252,C10305,A0048,2023-11-23,2026-04-10,869,Bank Loan,No,Completed
S00386,P03548,C10196,A0246,2025-05-24,2025-07-05,42,UPI,Yes,Completed
S00387,P02933,C14398,A0131,2022-04-02,2025-08-16,1232,UPI,No,Completed
S00388,P28274,C00007,A0315,2025-01-11,2026-04-04,448,Cash,No,Cancelled
S00389,P12101,C09069,A0315,2021-11-07,2023-12-12,765,UPI,No,Completed
S00390,P03875,C04611,A0332,2025-11-15,2026-05-21,187,Home Loan,Yes,Completed
S00391,P21359,C14240,A0169,2025-01-06,2025-10-06,273,Home Loan,Yes,Pending
S00392,P18364,C13948,A0037,2024-04-21,2025-01-27,281,NEFT,Yes,Completed
S00393,P26284,C05888,A0030,2024-04-30,2024-07-27,88,Home Loan,Yes,Completed
S00394,P09861,C15141,A0081,2024-11-04,2025-12-06,397,Bank Loan,No,Completed
S00395,P09616,C12148,A0054,2024-04-06,2026-06-28,813,RTGS,No,Completed
S00396,P18502,C01592,A0101,2023-01-01,2026-05-03,1218,Home Loan,Yes,Completed
S00397,P29631,C05285,A0133,2023-10-04,2025-06-09,614,Cash,No,Pending
S00398,P09333,C05432,A0422,2021-08-15,2021-08-31,16,Home Loan,Yes,Completed
S00399,P22425,C05297,A0127,2023-04-26,2025-04-22,727,Home Loan,No,Completed
S00400,P19814,C08261,A0002,2022-06-25,2026-02-28,1344,UPI,No,Completed
S00401,P21696,C14251,A0053,2025-04-01,2025-05-15,44,RTGS,Yes,Completed
S00402,P24030,C10578,A0491,2022-03-02,2024-01-24,693,Bank Loan,No,Pending
S00403,P17508,C04185,A0355,2024-04-19,2026-01-29,650,Home Loan,Yes,Completed
S00404,P24712,C18210,A0271,2023-03-17,2026-03-19,1098,Home Loan,No,Completed
S00405,P00858,C13887,A0324,2023-07-04,2026-02-27,969,UPI,Yes,Completed
S00406,P10078,C14907,A0008,2022-06-20,2026-01-29,1319,UPI,Yes,Completed
S00407,P25775,C08163,A0349,2022-09-13,2026-05-29,1354,Home Loan,Yes,Completed
S00408,P01801,C18493,A0008,2024-12-08,2025-10-10,306,UPI,Yes,Completed
S00409,P19623,C05917,A0179,2021-10-11,2021-10-17,6,Bank Loan,No,Pending
S00410,P24924,C10583,A0357,2025-01-24,2026-04-21,452,Home Loan,No,Completed
S00411,P19625,C11472,A0420,2021-10-19,2022-09-07,323,Cash,Yes,Completed
S00412,P11166,C17916,A0343,2023-04-04,2025-02-10,678,NEFT,No,Completed
S00413,P23870,C00148,A0379,2024-03-18,2025-05-06,414,Home Loan,Yes,Completed
S00414,P23450,C15514,A0181,2023-11-30,2025-11-07,708,NEFT,No,Completed
S00415,P02985,C12890,A0143,2021-09-17,2024-05-27,983,Home Loan,No,Pending
S00416,P28277,C16399,A0095,2025-03-03,2026-04-21,414,Home Loan,No,Completed
S00417,P02385,C11767,A0311,2025-06-21,2026-03-06,258,Home Loan,No,Completed
S00418,P21728,C09841,A0331,2024-04-06,2026-02-11,676,NEFT,Yes,Pending
S00419,P16284,C18929,A0165,2025-11-03,2026-01-27,85,UPI,No,Completed
S00420,P15383,C06630,A0489,2021-12-29,2025-03-23,1180,Cash,Yes,Completed
S00421,P09537,C00776,A0090,2021-11-05,2025-01-12,1164,Cash,No,Completed
S00422,P23479,C02861,A0404,2022-10-26,2026-03-05,1226,UPI,Yes,Completed
S00423,P08851,C14707,A0309,2022-03-11,2025-06-17,1194,RTGS,No,Completed
S00424,P06488,C02086,A0163,2024-11-16,2024-11-22,6,Cash,No,Cancelled
S00425,P03851,C01314,A0409,2025-07-20,2025-12-04,137,NEFT,No,Completed
S00426,P14016,C10315,A0322,2025-09-18,2026-06-12,267,Bank Loan,No,Completed
S00427,P28581,C01631,A0272,2025-03-28,2026-04-19,387,Home Loan,Yes,Completed
S00428,P17280,C08903,A0398,2026-02-25,2026-07-10,135,NEFT,Yes,Completed
S00429,P08481,C13053,A0334,2022-08-12,2026-02-18,1286,Cash,No,Completed
S00430,P27249,C05036,A0191,2026-03-24,2026-05-02,39,RTGS,Yes,Completed
S00431,P23679,C19283,A0175,2025-02-23,2026-04-18,419,NEFT,No,Cancelled
S00432,P03648,C03070,A0170,2025-12-23,2026-05-11,139,RTGS,No,Completed
S00433,P17229,C16873,A0351,2024-11-28,2026-04-17,505,UPI,No,Pending
S00434,P15442,C06174,A0129,2026-02-25,2026-06-25,120,RTGS,No,Completed
S00435,P23918,C14998,A0063,2024-09-18,2025-01-02,106,Bank Loan,No,Completed
S00436,P00867,C11121,A0016,2026-04-08,2026-06-16,69,Cash,No,Completed
S00437,P03267,C07418,A0492,2024-05-30,2026-04-12,682,NEFT,No,Completed
S00438,P28620,C10572,A0050,2024-12-21,2025-10-05,288,Bank Loan,Yes,Completed
S00439,P29823,C11585,A0445,2024-10-01,2025-06-03,245,Bank Loan,No,Completed
S00440,P24477,C04427,A0241,2024-05-27,2024-08-23,88,Bank Loan,Yes,Pending
S00441,P10604,C00902,A0062,2022-03-08,2024-09-03,910,Cash,Yes,Completed
S00442,P05688,C10141,A0447,2022-01-12,2024-06-20,890,Bank Loan,Yes,Completed
S00443,P07633,C13175,A0128,2023-05-10,2025-02-17,649,RTGS,No,Pending
S00444,P28931,C06647,A0354,2024-07-08,2026-02-12,584,Cash,No,Completed
S00445,P17200,C14014,A0321,2023-10-23,2026-03-10,869,NEFT,No,Cancelled
S00446,P23110,C01914,A0418,2023-06-11,2026-04-07,1031,Bank Loan,Yes,Completed
S00447,P09911,C12284,A0185,2023-04-22,2025-09-01,863,NEFT,Yes,Completed
S00448,P11480,C18485,A0100,2025-02-24,2026-01-15,325,RTGS,Yes,Pending
S00449,P13365,C18096,A0328,2025-04-12,2026-06-16,430,Home Loan,Yes,Completed
S00450,P08298,C03983,A0072,2024-03-11,2025-09-13,551,UPI,Yes,Pending
S00451,P03133,C02260,A0079,2024-05-20,2026-07-14,785,Cash,Yes,Pending
S00452,P25052,C19409,A0264,2022-01-13,2023-06-16,519,Cash,Yes,Completed
S00453,P05984,C10510,A0142,2022-12-14,2025-04-20,858,Home Loan,No,Completed
S00454,P10309,C05001,A0448,2025-05-09,2025-07-24,76,Home Loan,No,Completed
S00455,P12397,C10769,A0296,2024-10-27,2025-06-20,236,RTGS,Yes,Completed
S00456,P12968,C13121,A0146,2024-09-11,2026-02-03,510,UPI,Yes,Completed
S00457,P28287,C18368,A0324,2023-11-15,2024-05-02,169,UPI,No,Completed
S00458,P05364,C02519,A0189,2023-02-12,2023-04-25,72,Home Loan,No,Completed
S00459,P17659,C07161,A0362,2025-09-11,2025-11-23,73,UPI,No,Completed
S00460,P09483,C06983,A0204,2022-04-20,2025-12-26,1346,Bank Loan,Yes,Cancelled
S00461,P11051,C14226,A0321,2024-01-08,2026-02-16,770,Cash,Yes,Completed
S00462,P25758,C12141,A0052,2023-11-19,2025-01-14,422,UPI,Yes,Completed
S00463,P18877,C02143,A0263,2023-03-23,2023-08-05,135,Cash,Yes,Completed
S00464,P10583,C04866,A0071,2023-12-26,2024-05-13,139,Bank Loan,No,Completed
S00465,P28869,C00858,A0106,2023-08-11,2024-12-18,495,Cash,Yes,Pending
S00466,P14329,C00996,A0104,2025-04-08,2025-04-18,10,Bank Loan,Yes,Completed
S00467,P13003,C04025,A0271,2024-05-20,2025-05-29,374,Bank Loan,No,Completed
S00468,P22283,C15765,A0224,2024-03-02,2026-02-10,710,RTGS,Yes,Completed
S00469,P01683,C18211,A0495,2025-03-10,2026-06-12,459,Bank Loan,No,Completed
S00470,P10456,C17491,A0456,2022-06-26,2026-05-09,1413,Bank Loan,Yes,Completed
S00471,P27200,C09990,A0111,2024-05-05,2025-03-17,316,Cash,No,Completed
S00472,P23633,C06431,A0112,2024-01-27,2026-05-13,837,RTGS,Yes,Completed
S00473,P16863,C17973,A0114,2022-07-04,2024-08-10,768,Bank Loan,Yes,Completed
S00474,P05955,C15229,A0377,2023-07-13,2025-04-16,643,NEFT,No,Completed
S00475,P04887,C06862,A0232,2025-03-04,2025-09-18,198,Home Loan,No,Completed
S00476,P01830,C17143,A0303,2022-01-19,2024-12-12,1058,NEFT,No,Completed
S00477,P13179,C03411,A0261,2023-08-06,2025-07-05,699,Cash,Yes,Completed
S00478,P00674,C19119,A0157,2023-03-28,2023-12-10,257,UPI,No,Completed
S00479,P24922,C08550,A0065,2022-05-20,2025-08-10,1178,Bank Loan,No,Completed
S00480,P01538,C07622,A0307,2023-03-31,2024-01-06,281,Bank Loan,No,Pending
S00481,P07697,C00293,A0122,2023-09-16,2026-02-19,887,Bank Loan,No,Completed
S00482,P18789,C19615,A0331,2024-11-08,2025-05-16,189,Bank Loan,No,Completed
S00483,P22195,C19773,A0275,2025-03-10,2025-12-22,287,NEFT,Yes,Completed
S00484,P28748,C11742,A0182,2022-08-10,2025-04-28,992,UPI,No,Completed
S00485,P20611,C13903,A0487,2021-11-21,2023-12-28,767,Cash,No,Cancelled
S00486,P17875,C16698,A0048,2022-06-25,2024-04-18,663,Home Loan,No,Completed
S00487,P23549,C06888,A0241,2022-10-12,2024-07-02,629,Home Loan,No,Completed
S00488,P20565,C05928,A0350,2022-10-21,2026-01-17,1184,Home Loan,No,Completed
S00489,P12604,C03374,A0105,2023-11-16,2025-10-05,689,NEFT,Yes,Pending
S00490,P17276,C12442,A0355,2023-11-23,2024-01-26,64,Bank Loan,No,Completed
S00491,P25427,C11657,A0460,2022-03-02,2023-05-18,442,Cash,Yes,Completed
S00492,P13368,C09678,A0310,2026-01-20,2026-04-01,71,RTGS,No,Completed
S00493,P09840,C16813,A0333,2021-12-30,2024-08-02,946,Cash,Yes,Completed
S00494,P06759,C02157,A0390,2025-05-15,2025-06-01,17,Cash,No,Completed
S00495,P02918,C03013,A0053,2024-09-08,2024-10-30,52,NEFT,Yes,Completed
S00496,P04637,C07821,A0068,2026-05-09,2026-05-24,15,Home Loan,No,Completed
S00497,P18342,C09718,A0040,2023-11-11,2025-07-10,607,Cash,No,Pending
S00498,P16694,C01228,A0089,2022-06-04,2025-11-21,1266,RTGS,No,Completed
S00499,P14162,C11669,A0398,2024-04-02,2024-05-24,52,NEFT,No,Completed
S00500,P00822,C02803,A0417,2025-11-14,2026-02-18,96,Home Loan,No,Completed
S00501,P23525,C04315,A0261,2021-08-07,2023-03-12,582,RTGS,No,Completed
S00502,P16160,C16490,A0167,2025-01-21,2025-09-12,234,UPI,No,Completed
S00503,P27939,C03239,A0484,2025-05-10,2026-06-07,393,Bank Loan,Yes,Pending
S00504,P18214,C11569,A0359,2025-02-10,2025-06-11,121,Bank Loan,Yes,Completed
S00505,P13189,C01880,A0369,2026-03-10,2026-04-04,25,NEFT,Yes,Completed
S00506,P28939,C03601,A0414,2024-10-05,2025-08-15,314,Home Loan,Yes,Completed
S00507,P10529,C13122,A0328,2022-05-29,2022-05-31,2,Cash,No,Completed
S00508,P25039,C07772,A0481,2025-04-21,2025-08-31,132,NEFT,No,Completed
S00509,P14784,C18673,A0089,2022-01-26,2025-11-03,1377,UPI,Yes,Completed
S00510,P12961,C17109,A0377,2023-01-17,2025-05-09,843,Cash,No,Completed
S00511,P00760,C07536,A0216,2021-12-20,2023-02-14,421,Home Loan,Yes,Completed
S00512,P03957,C11738,A0085,2026-04-28,2026-06-17,50,Cash,Yes,Cancelled
S00513,P18859,C09646,A0063,2024-01-21,2024-10-04,257,UPI,Yes,Pending
S00514,P17688,C18494,A0174,2022-11-01,2025-04-09,890,Bank Loan,No,Completed
S00515,P11399,C10396,A0385,2021-11-05,2025-11-22,1478,RTGS,Yes,Completed
S00516,P28341,C00123,A0420,2022-12-12,2023-04-22,131,NEFT,No,Completed
S00517,P25870,C01099,A0195,2024-05-24,2024-11-21,181,UPI,No,Completed
S00518,P24054,C11997,A0276,2023-08-18,2026-01-27,893,NEFT,No,Completed
S00519,P13553,C12935,A0209,2025-02-03,2025-02-03,0,Cash,Yes,Completed
S00520,P18515,C17089,A0007,2024-10-23,2026-03-07,500,Cash,Yes,Completed
S00521,P09366,C08678,A0493,2026-01-20,2026-01-23,3,Cash,Yes,Completed
S00522,P00694,C19782,A0431,2023-03-27,2026-02-20,1061,Cash,No,Completed
S00523,P22247,C09742,A0303,2023-08-06,2024-06-18,317,Home Loan,No,Pending
S00524,P14885,C12572,A0420,2022-03-05,2026-07-06,1584,UPI,No,Cancelled
S00525,P23779,C07735,A0113,2025-06-27,2026-03-13,259,UPI,Yes,Completed
S00526,P21204,C01128,A0097,2022-05-26,2023-05-09,348,RTGS,Yes,Pending
S00527,P16635,C15322,A0041,2024-01-05,2026-01-28,754,NEFT,No,Completed
S00528,P21530,C01061,A0212,2022-05-23,2024-12-13,935,UPI,Yes,Completed
S00529,P06794,C11660,A0496,2023-11-05,2024-07-05,243,Home Loan,Yes,Completed
S00530,P27983,C10153,A0041,2023-07-18,2025-12-23,889,NEFT,Yes,Pending
S00531,P03802,C07474,A0335,2021-11-06,2026-02-08,1555,NEFT,Yes,Completed
S00532,P05724,C07393,A0026,2022-02-05,2024-09-14,952,Bank Loan,No,Completed
S00533,P01518,C01598,A0386,2023-11-19,2025-04-27,525,Bank Loan,Yes,Completed
S00534,P01945,C16646,A0184,2025-05-01,2025-07-28,88,Cash,No,Completed
S00535,P06512,C00386,A0300,2021-11-30,2024-12-02,1098,Bank Loan,No,Completed
S00536,P00089,C03849,A0131,2024-07-14,2026-04-10,635,Bank Loan,No,Completed
S00537,P03719,C12432,A0447,2023-03-04,2023-11-01,242,UPI,No,Completed
S00538,P05812,C17076,A0300,2022-02-14,2026-06-15,1582,RTGS,Yes,Completed
S00539,P03677,C03257,A0409,2025-09-09,2026-01-21,134,Home Loan,No,Completed
S00540,P12016,C12718,A0239,2025-05-22,2025-06-13,22,UPI,Yes,Pending
S00541,P18750,C09737,A0308,2021-10-19,2025-06-04,1324,Cash,Yes,Completed
S00542,P02300,C05534,A0003,2023-11-12,2025-07-06,602,Home Loan,Yes,Completed
S00543,P20286,C10842,A0465,2022-10-14,2024-04-01,535,RTGS,No,Pending
S00544,P05265,C02188,A0171,2021-12-16,2024-07-27,954,Bank Loan,Yes,Completed
S00545,P25658,C04202,A0500,2021-11-30,2022-11-25,360,UPI,No,Completed
S00546,P20308,C10787,A0364,2024-07-09,2025-09-29,447,Bank Loan,No,Completed
S00547,P02198,C02909,A0289,2026-04-02,2026-06-01,60,Home Loan,No,Completed
S00548,P10401,C19421,A0080,2021-08-25,2025-10-16,1513,RTGS,Yes,Completed
S00549,P13784,C08677,A0070,2023-02-28,2025-10-23,968,Cash,Yes,Completed
S00550,P06279,C01279,A0482,2025-01-07,2025-05-04,117,Bank Loan,Yes,Completed
S00551,P28030,C02450,A0399,2025-05-16,2025-11-06,174,NEFT,No,Completed
S00552,P26677,C17480,A0471,2024-01-15,2025-01-21,372,RTGS,No,Completed
S00553,P27768,C09991,A0319,2025-04-15,2026-06-22,433,RTGS,Yes,Completed
S00554,P01645,C00604,A0190,2025-07-25,2026-02-02,192,UPI,Yes,Completed
S00555,P29143,C00363,A0494,2022-06-14,2024-05-18,704,Home Loan,No,Completed
S00556,P11430,C02495,A0324,2024-12-16,2025-03-01,75,UPI,Yes,Completed
S00557,P01269,C04785,A0203,2025-08-19,2026-01-08,142,UPI,Yes,Completed
S00558,P05371,C14896,A0330,2022-11-06,2023-06-21,227,UPI,Yes,Completed
S00559,P13171,C05689,A0110,2024-09-26,2025-11-23,423,Bank Loan,No,Completed
S00560,P10180,C06717,A0023,2024-11-14,2025-08-31,290,Bank Loan,Yes,Completed
S00561,P29074,C14426,A0123,2022-07-09,2022-11-14,128,RTGS,No,Completed
S00562,P00294,C03241,A0051,2024-11-16,2026-03-01,470,Home Loan,Yes,Cancelled
S00563,P16187,C13026,A0350,2026-04-06,2026-05-26,50,Home Loan,Yes,Completed
S00564,P17737,C02645,A0065,2022-12-14,2025-01-23,771,UPI,No,Completed
S00565,P23594,C04020,A0354,2023-09-01,2026-05-07,979,Home Loan,Yes,Completed
S00566,P08512,C10560,A0310,2025-09-22,2026-06-07,258,NEFT,No,Cancelled
S00567,P08392,C02937,A0009,2023-04-10,2025-12-02,967,RTGS,No,Completed
S00568,P11522,C15619,A0142,2021-10-25,2022-04-09,166,Home Loan,Yes,Completed
S00569,P16973,C09002,A0427,2024-01-15,2024-11-27,317,UPI,No,Cancelled
S00570,P05453,C06268,A0356,2023-08-06,2026-05-03,1001,NEFT,Yes,Completed
S00571,P00807,C06556,A0284,2025-06-29,2026-03-17,261,RTGS,No,Completed
S00572,P29350,C11730,A0112,2023-07-14,2025-06-03,690,RTGS,No,Completed
S00573,P21318,C01971,A0171,2022-07-03,2024-03-08,614,Cash,Yes,Completed
S00574,P14549,C12029,A0286,2024-03-22,2025-09-26,553,NEFT,No,Pending
S00575,P25890,C02622,A0258,2025-05-04,2025-06-21,48,Cash,Yes,Completed
S00576,P25373,C03519,A0031,2024-01-20,2024-08-27,220,Cash,Yes,Completed
S00577,P19117,C12284,A0320,2022-08-03,2024-04-06,612,Bank Loan,Yes,Cancelled
S00578,P24333,C18262,A0256,2023-07-12,2024-11-14,491,Bank Loan,Yes,Completed
S00579,P00207,C10903,A0371,2022-11-19,2023-06-04,197,Cash,Yes,Completed
S00580,P05748,C06952,A0459,2023-10-15,2025-09-20,706,UPI,No,Completed
S00581,P00787,C14656,A0493,2024-04-04,2024-04-30,26,Home Loan,No,Completed
S00582,P04537,C09299,A0056,2024-09-20,2025-12-27,463,Cash,No,Completed
S00583,P07778,C00499,A0266,2023-12-17,2024-10-13,301,RTGS,Yes,Completed
S00584,P09931,C17558,A0237,2025-12-29,2026-06-25,178,Bank Loan,No,Completed
S00585,P20875,C14782,A0128,2022-02-10,2025-05-24,1199,Cash,No,Completed
S00586,P18425,C15301,A0085,2025-08-19,2025-09-11,23,UPI,Yes,Completed
S00587,P26745,C14806,A0177,2022-06-29,2023-11-30,519,Cash,Yes,Completed
S00588,P29196,C08510,A0221,2026-03-23,2026-04-05,13,RTGS,Yes,Completed
S00589,P05924,C17708,A0342,2023-04-06,2025-07-03,819,NEFT,Yes,Completed
S00590,P10670,C07278,A0318,2024-01-15,2024-02-29,45,Bank Loan,Yes,Completed
S00591,P10453,C16412,A0467,2022-08-26,2024-06-27,671,Bank Loan,No,Completed
S00592,P10973,C11807,A0466,2024-09-23,2025-06-11,261,RTGS,Yes,Completed
S00593,P14093,C09031,A0472,2022-05-07,2022-09-21,137,Cash,Yes,Completed
S00594,P23777,C03794,A0427,2026-01-30,2026-04-24,84,Home Loan,Yes,Completed
S00595,P23071,C17070,A0449,2025-10-12,2025-11-15,34,RTGS,Yes,Completed
S00596,P02232,C17219,A0192,2024-12-13,2025-02-27,76,UPI,No,Completed
S00597,P06862,C18271,A0044,2023-08-13,2025-02-02,539,Cash,Yes,Completed
S00598,P28466,C01208,A0403,2025-04-02,2025-09-17,168,RTGS,No,Completed
S00599,P04385,C19467,A0443,2025-02-05,2025-10-25,262,Bank Loan,Yes,Completed
S00600,P22705,C06690,A0424,2024-12-17,2025-10-12,299,UPI,No,Completed
S00601,P18872,C13102,A0421,2025-04-26,2025-11-24,212,Bank Loan,Yes,Completed
S00602,P05094,C07155,A0346,2023-08-07,2024-03-11,217,Cash,Yes,Completed
S00603,P26501,C01437,A0153,2024-09-01,2025-03-10,190,UPI,Yes,Completed
S00604,P03370,C07258,A0456,2025-10-04,2026-03-12,159,NEFT,Yes,Completed
S00605,P13452,C14014,A0153,2024-08-09,2025-11-29,477,Home Loan,No,Completed
S00606,P06900,C06336,A0296,2024-04-12,2024-06-28,77,Home Loan,Yes,Cancelled
S00607,P26063,C04731,A0161,2024-12-15,2025-07-10,207,NEFT,Yes,Completed
S00608,P19352,C02030,A0393,2024-04-08,2024-04-26,18,Home Loan,No,Completed
